LICENSE,DBA,LOCATION.ADDRESS,COUNTY,PHONE,category,sells_liquor,Latitude,Longitude
RE01348,CHILI'S (ST. GEORGE),311 N RED CLIFFS DR,WASHINGTON,435-628-7503,Restaurant,TRUE,37.11325497000007,-113.55411760299995
BE02258,GLEN EAGLE GOLF COURSE,3176 W 1700 S,DAVIS,801-773-4653,Banquet / Event,FALSE,41.089268840000045,-112.08664700699995
RL00707,ASAHI JAPANESE RESTAURANT & SUSHI BAR,1470 N STATE ST,UTAH,801-221-4759,Restaurant,TRUE,40.32408251900006,-111.70679868499997
CL00266,LEPRECHAUN INN,4700 S 900 EAST,SALT LAKE,801-268-3294,Bar / Club,TRUE,40.667526517000056,-111.86509627299995
RL00697,WASATCH BAGEL & GRILL,1300 SNOW CRK DR,SUMMIT,435-645-7778,Restaurant,TRUE,40.66144707800004,-111.50727935399999
RE00750,KOBE TEPPANYAKI,6024 S 1550 E,WEBER,801-476-8889,Restaurant,TRUE,41.153610839000066,-111.93963392699999
RE01665,RED ROBIN (MURRAY) #410,316 E WINCHE,SALT LAKE,801-266-9410,Restaurant,TRUE,40.661658328000044,-111.88116851399997
RE01889,OLIVE GARDEN (SOUTH JORDAN)  #1815,11364 S RIVER HTS DR,SALT LAKE,801-766-1826,Restaurant,TRUE,40.545519901000034,-111.981737324
RL00221,R & R FRONTIER VILLAGE,1475 N MAIN,SEVIER,435-893-8361,Restaurant,TRUE,38.787272132000055,-112.08286964699994
RB00142,MI RANCHERITO (PAYSON) #2,85 E UTAH AVE,UTAH,801-465-0460,Restaurant,FALSE,40.04362001900006,-111.73101418899995
RL00141,THUNDERBIRD BEST WESTERN,JUNCTION US HWY 89 AND SR9,KANE,435-648-2262,Restaurant,TRUE,37.24222590000005,-112.67054738799999
CL00248,BUNNY'S CLUB,36 S MAIN,SUMMIT,435-336-5373,Bar / Club,TRUE,40.91569345100004,-111.39818937699994
RE02069,CALIFORNIA PIZZA KITCHEN,156 S 400 W,SALT LAKE,801-456-0075,Restaurant,TRUE,40.76069772000005,-111.89587026399994
CL01109,BEAR'S DEN,8785 W MAGNA MAIN STREET,SALT LAKE,801-250-6616,Bar / Club,TRUE,40.71104124200008,-112.10136368799999
RL00860,SUSHI YA (PAN),1246 LEGEND HILLS DR,DAVIS,801-773-5605,Restaurant,TRUE,41.09633682700007,-111.99669996499995
RL00614,"OAKS, A CASUAL EATERY",750 OGDEN CYN,WEBER,801-394-2421,Restaurant,TRUE,41.24421794800003,-111.89506163399994
RL00754,CHABAAR BEYOND THAI,87 W 7200 S,SALT LAKE,801-566-5100,Restaurant,TRUE,40.62056422100005,-111.89352212999995
BC00099,REAL SALT LAKE STADIUM,9256 S STATE ST,SALT LAKE,312-664-8200,Other,FALSE,40.58408057200006,-111.89098689299999
RE02220,SALT FLATS GRILL,222 S MAIN ST,SALT LAKE,,Restaurant,TRUE,40.76451323600003,-111.89121867999995
RE00058,EL RANCHO GRANDE,4750 S 4850 WEST,SALT LAKE,801-966-6822,Restaurant,TRUE,40.66417945300003,-112.01612238299998
CL01174,OLD TOWNE TAVERN,7662 S MAIN,SALT LAKE,801-566-3172,Bar / Club,TRUE,40.61214019200003,-111.91032894099999
BE02289,REAL SALT LAKE STADIUM,9256 S STATE ST,SALT LAKE,312-664-8200,Banquet / Event,FALSE,40.58408057200006,-111.89098689299999
CL01155,CHEERS TO YOU MIDVALE,7642 S STATE ST,SALT LAKE,801-566-0871,Bar / Club,TRUE,40.612402114000076,-111.89074754799998
CL00661,LOFTE'S,2106 W N TEMPLE,SALT LAKE,801-741-1188,Bar / Club,TRUE,40.77159723900007,-111.95148760399996
RE01860,WONG'S ASIAN BISTRO,163 W 200 S,SALT LAKE,801-350-0888,Restaurant,TRUE,40.76498305600006,-111.89604080199996
CL00594,KRISTAUF'S,16 W MARKET ST,SALT LAKE,801-366-9490,Bar / Club,TRUE,40.76180214800007,-111.89168329999995
BE02371,BIG CITY BOWL,7980 S STATE ST,SALT LAKE,801-255-6866,Banquet / Event,FALSE,40.60626199700005,-111.89078639599995
RE02035,TEXAS DE BRAZIL,50 S MAIN ST,SALT LAKE,214-615-2184,Restaurant,TRUE,40.76866113900007,-111.89117701999999
RE01992,FULL HOUSE ASIAN BISTRO,6300 N SAGEWOOD DR,SUMMIT,435-615-7686,Restaurant,TRUE,40.723028475000035,-111.54351631199995
RB00115,LA FOUNTAIN RESTAURANT (WEST VALLEY),2836 S 5600 W,SALT LAKE,801-955-4420,Restaurant,FALSE,40.70860997200003,-112.02493734999996
RB00205,THAI JASMINE RESTAURANT,1662 S 2000 W,DAVIS,801-628-8451,Restaurant,FALSE,41.089589011000044,-112.06463380399998
RL00897,SUNRISE BISTRO,2095 E 1300 S,SALT LAKE,801-582-4539,Restaurant,TRUE,40.741677853000056,-111.83115867499998
RE02295,PELICAN RESTAURANT & PUB,4029 RIVERDALE RD,WEBER,,Restaurant,TRUE,41.19189443000005,-111.97999378399999
RE01293,STONE GROUND,249 E 400 S,SALT LAKE,801-364-1368,Restaurant,TRUE,40.76075990800007,-111.88368686699994
RE01841,IGGY'S SPORTS GRILL (CENTERVILLE),782 W PARISH LN,DAVIS,801-295-8200,Restaurant,TRUE,41.07592853300008,-111.97750597599997
RE02203,BUFFALO WILD WINGS (ST GEORGE),221 S RIVER RD,WASHINGTON,435-673-4902,Restaurant,TRUE,37.104140286000074,-113.55562017599999
RL00502,FUJI SUSHI,330 N MARKETPLACE DR,DAVIS,801-292-3854,Restaurant,TRUE,40.920484301000045,-111.88779087899997
RE02207,BISTRO @ CANYONS RESORT,4000 CANYONS RESORT DR,SUMMIT,435-649-5400,Restaurant,TRUE,40.684057186000075,-111.55369225999999
CL01218,PARK CITY LIVE,427 MAIN ST,SUMMIT,801-647-2592,Bar / Club,TRUE,40.64370424200007,-111.49591900699994
RL00616,FLAMING GORGE RESORT,1100 E FLAMING GORGE RESORT,DAGGETT,435-889-3773,Restaurant,TRUE,40.88399344900006,-109.45629722599995
RE02255,EAST LIBERTY TAP HOUSE,850 E 900 S,SALT LAKE,,Restaurant,TRUE,40.75104125000007,-111.86538523699994
RL00640,ESTE PIZZERIA (SUGARHOUSE),2148 S 900 E,SALT LAKE,801-485-3699,Restaurant,TRUE,40.72428100500008,-111.86539701899994
RE02094,BUFFALO WILD WINGS (LAYTON),695 S RING RD,DAVIS,801-547-9464,Restaurant,TRUE,41.079789412000025,-111.97844000699996
CL00372,EVERGREEN LOUNGE @ DEER VALLEY CLUB,7720 ROYAL ST EAST,SUMMIT,435-604-1900,Bar / Club,TRUE,40.62351050400008,-111.48782653199999
RL00059,CHRIS',7345 E 900 SOUTH,WEBER,801-745-0051,Restaurant,TRUE,41.245763425000064,-111.76983598299995
RL00417,SINGHA THAI CUISINE,92 E CTR ST,GRAND,435-259-0039,Restaurant,TRUE,38.57324440800005,-109.54904066399996
RE01579,MACCOOL'S PUBLIC HOUSE,1400 S FOOTHILL DR,SALT LAKE,801-582-3111,Restaurant,TRUE,40.74005064500005,-111.82594186399996
RL00657,SALA THAI KITCHEN,679 S 200 W,SALT LAKE,801-328-2499,Restaurant,TRUE,40.75465118900007,-111.89674959099995
RE01768,GOODWOOD BARBECUE COMPANY (RIVERDALE),4237 S RIVERDALE RD,WEBER,801-393-0426,Restaurant,TRUE,41.18540139700008,-111.98672106099997
RL00800,SAFFRON VALLEY EAST INDIA CAFE,26 N E STREET,SALT LAKE,801-438-4823,Restaurant,TRUE,40.769961641000066,-111.86248796899997
BE01378,OGDEN RAPTORS @ LINDQUIST FIELD,2330 LINCOLN AV,WEBER,801-393-2400,Banquet / Event,FALSE,41.22395073000007,-111.97598380899996
RL00195,SOUTH CHINA CAFE,298 N MAIN,SEVIER,435-896-9007,Restaurant,TRUE,38.77216344500005,-112.08474372199998
PS00017,SIERRA PACIFIC AIRLINES,SLC INT'L AIRPORT,SALT LAKE,,Liquor Store / Manufacturer,TRUE,40.776818354000056,-111.97948729799998
CL01192,RAINBOW SALOON,6045 S 1900 W,WEBER,801-776-9678,Bar / Club,TRUE,41.15355092000004,-112.02608732699997
RE01940,EL HABANERO,8164 W 3500 S,SALT LAKE,801-508-1020,Restaurant,TRUE,40.69651792700006,-112.08608087999994
RL00222,TASTE OF PUNJAB,1241 E 8600 S,SALT LAKE,801-256-3500,Restaurant,TRUE,40.59507063400008,-111.85473767199994
BE02525,GALLERY CAFE @ BIRCH CREEK G.C.,550 E 100 N,CACHE,435-563-6009,Banquet / Event,FALSE,41.83857717600006,-111.81906002599999
CL01110,BAR X,155 E 200 S,SALT LAKE,801-355-8199,Bar / Club,TRUE,40.76503321700005,-111.88632395899998
BC00112,AMANGIRI RESORT,KAYENTA RD,KANE,435-675-3999,Other,FALSE,37.01058760500007,-111.62606203699994
CL00995,DOWNSTAIRS,625 MAIN ST,SUMMIT,435-615-7200,Bar / Club,TRUE,40.64611481600008,-111.49723030399997
CL00684,WHISKEY STREET,323 S MAIN ST,SALT LAKE,801-532-4200,Bar / Club,TRUE,40.76223734400003,-111.890945107
CL00715,PIPER DOWN,1492 S STATE ST,SALT LAKE,801-468-1492,Bar / Club,TRUE,40.737110511000026,-111.88826635599997
RE02171,RAMADA - SALT LAKE CITY AIRPORT,5575 W AMELIA EARHART DR,SALT LAKE,801-537-7020,Restaurant,TRUE,40.77626274200003,-112.02410079299995
RL00580,HI-SUSHI,1400 S FOOTHILL DR,SALT LAKE,801-906-8320,Restaurant,TRUE,40.74005064500005,-111.82594186399996
RL00918,SILVER REEF CAFE,545 N MAIN ST,WASHINGTON,435-216-7084,Restaurant,TRUE,37.24283434300003,-113.35321868899996
CL00364,SILVER DOLLAR SPORTS PAGE,36 W MAIN,CARBON,435-637-4393,Bar / Club,TRUE,39.59957790300007,-110.81206049099995
RL00232,KOKO KITCHEN,702 S 300 E,SALT LAKE,801-364-4888,Restaurant,TRUE,40.75377135400004,-111.88253721099994
BE02254,STANSBURY PARK GOLF COURSE,#1 COUNTRY CLUB DR,TOOELE,435-882-4162,Banquet / Event,FALSE,40.636530624000045,-112.29367485399996
BC00137,WESTGATE PARK CITY RESORT & SPA,3000 CANYONS RESORT DR,SUMMIT,435-655-2269,Other,FALSE,40.68480383000008,-111.55438578699994
RL00096,JOY LUCK RESTAURANT,1346 S 500 W,DAVIS,801-298-0388,Restaurant,TRUE,40.884225428000036,-111.91893574499994
RE02279,FORKLIFT @ SNOWBIRD RESORT,9385 S SNOWBIRD CENTER DR,SALT LAKE,801-933-2440,Restaurant,TRUE,40.55808643200004,-111.82957591799999
RE01966,LA FRONTERA (ST GEORGE),1183 E 100 S,WASHINGTON,435-986-8300,Restaurant,TRUE,37.10637767400004,-113.55829143599999
RB00154,PARK CITY PIZZA COMPANY,1612 UTE BLVD,SUMMIT,435-649-1591,Restaurant,FALSE,40.72456792300005,-111.54240090299999
RE01441,SALT LAKE PIZZA & PASTA,1063 E 2100 S,SALT LAKE,801-463-9393,Restaurant,TRUE,40.72542711400007,-111.86049396099997
CL00164,WILLOW CREEK COUNTRY CLUB,8505 WILLOW CREEK DR,SALT LAKE,801-942-1954,Bar / Club,TRUE,40.59669114400003,-111.81494666399999
RL00903,RED MERMAID BISTRO INC,3333 S STATE ST,SALT LAKE,801-467-6697,Restaurant,TRUE,40.69903220600003,-111.88824446299998
CL00033,COUNTRY CLUB (SALT LAKE),2400 COUNTRY CLUB DR,SALT LAKE,801-466-8751,Bar / Club,TRUE,40.718467743000076,-111.82214035999999
RL00587,ZHANG'S CHOPSTIX CHINESE CUISINE,4510 HARRISON BLVD,WEBER,801-622-1688,Restaurant,TRUE,41.18109967400005,-111.94914370899994
RL00744,GLORIA'S LITTLE ITALY,1 E CENTER ST,UTAH,801-805-4913,Restaurant,TRUE,40.233807641000055,-111.658350413
CL01276,WILDFLOWER LOUNGE @ SNOWBIRD RESORT,9121 E SNOWBIRD CTR DR,SALT LAKE,801-933-2230,Bar / Club,TRUE,40.55808643200004,-111.82957591799999
BC00073,OGDEN ECCLES CONFERENCE CENTER,2415 WASHINGTON BLVD,WEBER,801-689-8600,Other,FALSE,41.222343281000065,-111.97051927199999
CL00713,BISTRO 412 BAR,412 MAIN ST,SUMMIT,435-649-8211,Bar / Club,TRUE,40.64329748700004,-111.49561134799995
RE00270,GUADALAHONKY'S,136 E 12300 SOUTH,SALT LAKE,801-571-3838,Restaurant,TRUE,40.52673265800007,-111.88696082099995
RE02125,BUFFALO WILD WINGS (MIDVALE),985 FORT UNION BLVD,SALT LAKE,801-566-0144,Restaurant,TRUE,40.62308109300005,-111.86274873999997
RE00146,RUBY'S INN BEST WESTERN,HWY U63,GARFIELD,435-834-5341,Restaurant,TRUE,37.66289629700003,-112.15985716699998
BC00010,GRAND AMERICA HOTEL,555 S MAIN ST,SALT LAKE,801-258-6715,Other,FALSE,40.75723268400003,-111.89094321399995
CL00026,CLOUSEAU'S @ DOUBLETREE SUITES,110 W 600 SOUTH,SALT LAKE,801-359-7800,Bar / Club,TRUE,40.75632826700007,-111.89490004299995
CL01044,AMANGIRI RESORT,KAYENTA RD,KANE,435-675-3999,Bar / Club,TRUE,37.01058760500007,-111.62606203699994
RL00056,TEPANYAKI,1386 S LEGEND HILL DR,DAVIS,801-775-8813,Restaurant,TRUE,41.094382401000075,-111.99487892599996
RL00621,SUSHI GROOVE,2910 S HIGHLAND DR,SALT LAKE,801-467-7420,Restaurant,TRUE,40.70778954800005,-111.85365296299994
CL00841,TIMBERS @ PARK CITY MARRIOTT,1895 SIDEWINDER DR,SUMMIT,,Bar / Club,TRUE,40.66408349900007,-111.49707013699998
RL00660,NOODLES & CO (RIVERDALE),4193 RIVERDALE RD,WEBER,801-621-4180,Restaurant,TRUE,41.18634510000004,-111.98573759699997
BC00145,HYATT ESCALA LODGE @ PARK CITY,3551 ESCALA CT,SUMMIT,435-658-6100,Other,FALSE,40.68251672700006,-111.55701021999994
CL00272,CHICK'S ROCK'N ROOST,370 W SR 29,EMERY,435-381-5518,Bar / Club,TRUE,39.22799812900007,-111.02718113499998
CL01180,BTG,55 W 100 SOUTH,SALT LAKE,801-364-8833,Bar / Club,TRUE,40.767152802000055,-111.89308058999995
RL00779,GOURMANDISE THE BAKERY,250 S 300 EAST,SALT LAKE,801-328-3330,Restaurant,TRUE,40.76373052500003,-111.88260634799997
CL00111,NEW YORKER,60 MARKET ST,SALT LAKE,801-239-2412,Bar / Club,TRUE,40.76180585700007,-111.89283490099996
RE01471,BAJA CANTINA,1285 LOWELL AVE,SUMMIT,435-649-2252,Restaurant,TRUE,40.651103625000076,-111.50580188199996
CL01158,FLANAGAN'S ON MAIN,438 MAIN ST,SUMMIT,310-968-1400,Bar / Club,TRUE,40.64370654700008,-111.49584180399995
BE00432,HOLIDAY LANES,565 N MAIN,WASATCH,435-654-0372,Banquet / Event,FALSE,40.515019288000076,-111.41317273799996
RE01713,OLIVE GARDEN (ST GEORGE) #1725,1340 E 170 S,WASHINGTON,435-656-8940,Restaurant,TRUE,37.105113621000044,-113.55486339799995
RB00056,CHIPOTLE MEXICAN GRILL (SALT LAKE) #974,1011 E 2100 S,SALT LAKE,303-222-2524,Restaurant,FALSE,40.72542752600003,-111.86200009199996
RL00479,FUJI JAPANESE STEAKHOUSE & SUSHI BAR,10649 S STATE ST,SALT LAKE,801-523-6022,Restaurant,TRUE,40.55768336500006,-111.89067123499996
RE02087,PEPPER'S CANTINA (WASHINGTON),740 W TELEGRAPH ST,WASHINGTON,435-703-9660,Restaurant,TRUE,37.12786657800007,-113.521780235
CL01052,FATS GRILL & POOL,2182 S HIGHLAND DR,SALT LAKE,801-484-9467,Bar / Club,TRUE,40.72348593100003,-111.85924152899997
BE02132,ALL-STAR CATERING-MILLER MOTORSPORTS PARK,2901 N SHEEP LN,TOOELE,801-325-2000,Banquet / Event,FALSE,40.580859952000026,-112.36911082799998
RE00171,TIMBERMINE,1701 PARK BLVD,WEBER,801-393-2155,Restaurant,TRUE,41.23843836900005,-111.93184911099996
RE01114,COLLINS GRILL @ ALTA RESORT,BASE OF GERMANIA LIFT,SALT LAKE,801-799-2296,Restaurant,TRUE,40.55808643200004,-111.82957591799999
RE00307,SHOGUN,321 S MAIN,SALT LAKE,801-364-7142,Restaurant,TRUE,40.762210666000044,-111.89094425899998
BE02310,REMUDA GOLF COURSE,2600 W 3500 N,WEBER,801-731-7200,Banquet / Event,FALSE,41.325139688000036,-112.04242331699999
TV00024,OASIS RESTAURANT,235 S MAIN,CACHE,435-753-2019,Bar / Club,TRUE,41.72707166200007,-111.83514120299998
RL00465,SUSHI HOUSE,705 S 500 E,UTAH,801-763-9982,Restaurant,TRUE,40.36269036200008,-111.78546438199999
RE01686,SPIN CAFE,220 N MAIN ST,WASATCH,435-654-0251,Restaurant,TRUE,40.51077931700007,-111.41338451799999
CL00653,CLUB XS,1089 E HWY 40,UINTAH,435-781-0122,Bar / Club,TRUE,40.45328506300007,-109.50782266399995
RE01610,CHILI'S (WEST VALLEY -CENTENNIAL PK) #1100,3075 S 5600 W,SALT LAKE,801-967-2655,Restaurant,TRUE,40.704297164000025,-112.02487437599996
RE02310,CAFFE NICHE',779 E 300 S,SALT LAKE,801-328-2492,Restaurant,TRUE,40.76285824800004,-111.86863147399998
RE01810,SONORA GRILL,2310 KIESEL AVE,WEBER,801-393-1999,Restaurant,TRUE,41.22457575300007,-111.97137151299995
RL00656,CUTTING BOARD,1385 LOWELL AVE,SUMMIT,435-658-0400,Restaurant,TRUE,40.65202947800003,-111.50666403499997
RE01343,CHILI'S (SALT LAKE) #914,668 E 400 S,SALT LAKE,801-575-6933,Restaurant,TRUE,40.76053535500006,-111.87168672399997
BE02586,WEBER COUNTY SPORTS COMPLEX,4390 HARRISON BLVD,WEBER,,Banquet / Event,FALSE,41.183299659000056,-111.94909030999997
RE01119,ST. HELEN'S OF WASHINGTON,395 E TELEGRAPH,WASHINGTON,435-652-8487,Restaurant,TRUE,37.13027830300007,-113.50368019199999
RE01705,TWO-BIT STREET,126 25TH ST,WEBER,801-389-3278,Restaurant,TRUE,41.220789711000066,-111.97807510999996
PS00032,CANYONLANDS BY NIGHT,1861 N HWY-91,GRAND,435-259-5261,Liquor Store / Manufacturer,TRUE,38.552297198000076,-109.52510666099994
BE02201,HIDEOUT GOLF CLUB,549 S MAIN,SAN JUAN,435-587-2200,Banquet / Event,FALSE,37.86542126400008,-109.34283398099996
RE02259,NINJA JAPANESE STEAKHOUSE & SUSHI RESTARUANT,245 RED CLIFF DR STE 10,WASHINGTON,435-531-0804,Restaurant,TRUE,37.11154450600003,-113.55415474499995
RL00497,NORDSTROM BISTRO,6191 S STATE ST,SALT LAKE,801-261-4402,Restaurant,TRUE,40.636164792000045,-111.88921522999999
RE02006,WING TIPS BAR & BISTRO,5001 W WILEY POST WAY,SALT LAKE,801-374-9750,Restaurant,TRUE,40.77349265700008,-112.01093136399999
RL00653,SLACKWATER PUB & PIZZERIA,1895 S WASHINGTON BLVD,WEBER,801-399-0637,Restaurant,TRUE,41.23284769300005,-111.97025482299995
RE01761,LA PUENTE (MIDVALE),7301 S 900 EAST,SALT LAKE,801-562-5992,Restaurant,TRUE,40.61861483500007,-111.86603525999999
RL00521,NAGOYA SUSHI REST,1086 E FORT UNION BLVD,SALT LAKE,801-233-8989,Restaurant,TRUE,40.622939822000035,-111.86287647399996
RE02113,COURTYARD BY MARRIOTT (PROVO),1600 N FREEDOM BLVD,UTAH,801-373-2222,Restaurant,TRUE,40.255852540000035,-111.66184839099998
RL00934,AROY-D THAI CUISINE,1167 W 12TH ST,WEBER,801-393-2828,Restaurant,TRUE,41.24461344700006,-112.00897133299998
CL01268,SPORTS PAGE BAR,838 WESTWOOD BLVD,CARBON,435-637-8880,Bar / Club,TRUE,39.60142731500008,-110.83112268899998
RB00187,SALAZAR'S MEXICAN CAFE,3325 S 900 EAST,SALT LAKE,801-485-0172,Restaurant,FALSE,40.69946085500004,-111.86543389199994
RB00022,WINGER'S (OREM),610 S STATE ST,UTAH,801-221-4511,Restaurant,FALSE,40.28602674900003,-111.69017182799996
RL00888,SHABU SHABU HOUSE,1612 W UTE BLVD,SUMMIT,435-658-9829,Restaurant,TRUE,40.72456792300005,-111.54240090299999
RL00602,BENJA'S THAI GARDEN,435 N 1680 E,WASHINGTON,435-251-9301,Restaurant,TRUE,37.11606508300008,-113.54768202799994
RE02232,SAGE'S CAFE,234 W 900 S,SALT LAKE,801-259-3106,Restaurant,TRUE,40.74979828600004,-111.89782107699995
RB00120,LA PLAYITA DEL CORA,3952 W 3500 S,SALT LAKE,801-966-6044,Restaurant,FALSE,40.69664813500003,-111.98526082999996
BC00015,SUNDANCE PARTNERS,8841 N ALPINE LOOP ROAD,UTAH,801-223-4066,Other,FALSE,40.39152257000006,-111.57748484999996
RL00856,WASATCH BACK GRILL & DELI,550 W 100 S,WASATCH,435-654-6415,Restaurant,TRUE,40.50096072300005,-111.41179667299997
RE02000,RUBY TUESDAY (PARK CITY),6585 N LANDMARK DR,SUMMIT,435-647-5850,Restaurant,TRUE,40.72767562700005,-111.54819457599996
CL01028,JUPITER BOWL,1090 CTR DR,SUMMIT,435-658-2695,Bar / Club,TRUE,40.719922858000075,-111.53886347099996
CL01145,SADDLERY,430 W HWY 24,WAYNE,435-425-2424,Bar / Club,TRUE,38.33417977500005,-111.02306543599997
CL00905,CALIFORNIA NIGHT CLUB,49 E 900 S,SALT LAKE,801-347-5745,Bar / Club,TRUE,40.749807504000046,-111.88937024199998
RE01290,MO'S,1280 S 300 W,SALT LAKE,801-359-0586,Restaurant,TRUE,40.741751633000035,-111.89969218899995
CL00789,HOG WALLOW PUB,3200 BIG COTTONWOOD CYN,SALT LAKE,801-733-5567,Bar / Club,TRUE,40.619029117000025,-111.59069774799997
RE01706,APPLEBEE'S (DRAPER),105 E 12300 S,SALT LAKE,801-495-4460,Restaurant,TRUE,40.52679833900004,-111.88772017499997
RL00376,CACTUS COWBOY II,594 US HWY 89,GARFIELD,435-735-4500,Restaurant,TRUE,37.638438406000034,-112.43973192599998
CL00939,FIDDLERS ELBOW,1063 E 2100 S,SALT LAKE,801-463-9393,Bar / Club,TRUE,40.72542711400007,-111.86049396099997
BE00511,WEST RIDGE GC CAFE PARKS & REC,5055 S W RIDGE BLVD,SALT LAKE,801-966-4653,Banquet / Event,FALSE,40.66151940700007,-112.03417407699999
RE01702,LA HACIENDA MEXICAN RESTAURANT,1248 S REDWOOD RD,SALT LAKE,801-973-0738,Restaurant,TRUE,40.74196233200007,-111.93907364799998
CL01274,BAR DELUXE,666 S STATE,SALT LAKE,801-532-2914,Bar / Club,TRUE,40.73719624900008,-111.86156819399997
RB00182,RUBIO'S FRESH MEXICAN GRILL (SALT LAKE) #79,358 S 700 E,SALT LAKE,760-929-8226,Restaurant,FALSE,40.761342686000035,-111.87110233099997
BE02529,COVE VIEW GOLF COURSE,1315 W 1800 S,SEVIER,435-896-9987,Banquet / Event,FALSE,38.74227843600005,-112.10782595399996
BC00104,DEER VALLEY RESORT,2250 DEER VALLEY DR S,SUMMIT,435-649-1000,Other,FALSE,40.63789905500005,-111.47889371899998
CL00753,PARK MEADOWS COUNTRY CLUB,2000 MEADOWS DR,SUMMIT,435-649-2460,Bar / Club,TRUE,40.67578178100007,-111.49179513499996
CL01228,TAVERN,201 HEBER AVE,SUMMIT,435-658-2500,Bar / Club,TRUE,40.64627844000006,-111.49661728999996
RL00017,SMOKY MOUNTAIN PIZZA & PASTA,1850 E 9400 S,SALT LAKE,801-523-7070,Restaurant,TRUE,40.58040732300003,-111.83815143399994
RL00851,BUONA VITA ITALIAN BISTRO,3700 N CABELAS BLVD,UTAH,801-901-1955,Restaurant,TRUE,40.43454268900007,-111.88117446199999
RE00799,OLIVE GARDEN (LAYTON) #1206,675 W SOUTH RING RD,DAVIS,801-985-0358,Restaurant,TRUE,41.07648404400004,-111.97748786099999
CL01165,BURRITO GRANDE MEXICAN RESTAURANT,56 E 1700 S,DAVIS,435 695 3333,Bar / Club,TRUE,41.08919951100006,-112.02516151499998
RE01898,SPURS GRILL,36 N 300 WEST,KANE,435-644-8080,Restaurant,TRUE,37.04847436000006,-112.53421480099996
BE01027,ZION LODGE SNACK BAR,ZION CYN,WASHINGTON,435-772-3213,Banquet / Event,FALSE,37.19270759300008,-112.99351809599995
RL00630,SUSHI TIME,2071 E 9400 S,SALT LAKE,801-944-3386,Restaurant,TRUE,40.58046758300003,-111.83197686299997
RB00258,PIZZA HUT #259 (VERNAL),1819 W HIGHWAY 40,UINTAH,435-781-1048,Restaurant,FALSE,40.440418659000045,-109.56343801099996
BC00057,RADISSON HOTEL SLC DOWNTOWN CONVENTION CENTER,215 W S TEMPLE,SALT LAKE,801-531-7500,Other,FALSE,40.769232671000054,-111.89743045299997
CL00964,THE SHED CLUBHOUSE,8417 N RANCH CLUB TRAIL,SUMMIT,435-333-4219,Bar / Club,TRUE,40.74616744600007,-111.44677418799995
RL00565,YUM YUM KITCHEN,23 E 2100 S,SALT LAKE,801-466-9352,Restaurant,TRUE,40.72548859600005,-111.88983115499997
RL00749,SWEET GINGER (GAO),220 W 7200 S,SALT LAKE,801-352-0888,Restaurant,TRUE,40.62064593900004,-111.89826271699997
RE01508,BANDITS' GRILL & BAR,440 MAIN ST,SUMMIT,435-649-7337,Restaurant,TRUE,40.64377683600003,-111.49588213399994
BE00788,FOREST DALE GC,2375 S 900 E,SALT LAKE,801-487-6120,Banquet / Event,FALSE,40.719223260000035,-111.86534402499996
CL00571,DUFFY'S TAVERN,932 S MAIN,SALT LAKE,801-355-6401,Bar / Club,TRUE,40.74894277900006,-111.89108287899995
RL00224,HAPPY SUMO AT RIVERWOODS,4801 N UNIVERSITY,UTAH,310-456-4672,Restaurant,TRUE,40.297718952000025,-111.65700454799997
RL00636,CAPPELETTI'S RESTAURANT,36 E TABERNACLE,WASHINGTON,435-986-4119,Restaurant,TRUE,37.10812031100005,-113.57162372799996
CL00985,MANNY'S TOO,1704 S MAIN ST,SALT LAKE,801-918-0209,Bar / Club,TRUE,40.73333065400004,-111.89113344299994
RB00121,LA PUENTE #4,335 E 12TH ST,WEBER,801-393-6697,Restaurant,FALSE,41.244303484000056,-111.97194045199996
RL00481,BEAR CLAW @ SUNDANCE RESORT,8841 N ALPINE LOOP RD,UTAH,801-223-4040,Restaurant,TRUE,40.39152257000006,-111.57748484999996
BC00113,GRAND LODGE @ BRIAN HEAD,314 HUNTER RIDGE RD,IRON,435-677-9000,Other,FALSE,37.70504102500007,-112.85253256599998
RE00459,MANDARIN,348 E 900 N,DAVIS,801-298-2406,Restaurant,TRUE,40.898623378000025,-111.87349784199995
RE01719,RUTH'S CHRIS STEAKHOUSE @ HOTEL PARK CITY,2001 PARK AVE,SUMMIT,435-940-5000,Restaurant,TRUE,40.66234403900006,-111.512514652
RE02089,WING NUTZ (DISTRICT),11580 S DISTRICT MAIN,SALT LAKE,801-495-4623,Restaurant,TRUE,40.54128328100006,-111.98069228299994
RL00373,OSCAR'S CAFE,948 ZION PARK BLVD,WASHINGTON,435-632-3377,Restaurant,TRUE,37.18869783900004,-113.00014686599997
CL00955,SOUTHERN X-POSURE,3423 S MAIN,SALT LAKE,801-288-1488,Bar / Club,TRUE,40.697270367000044,-111.89110442599997
RE02224,ROVALI'S RISTAURANTE ITALIANO,172 HISTORIC 25TH ST,WEBER,801-394-1070,Restaurant,TRUE,41.216128825000055,-111.99699766999998
BE00508,LAGOON,375 N LAGOON DR,DAVIS,801-451-8000,Banquet / Event,FALSE,40.985230202000025,-111.89867606999996
CL01076,RED ROCK BREWING CO,254 S 200 W,SALT LAKE,801-521-7446,Bar / Club,TRUE,40.763640647000045,-111.89687735799998
